code,name,native_speakers,country,region,gl,anglicized_name
xdy-x-mentaya,Mentaya,,Indonesia,Pacific,id,Mentaya
nij-x-sampit,Sampit,,Indonesia,Pacific,id,Sampit
mlp-x-wasabamal,Wasabamal,,Papua New Guinea,Pacific,tpi,Wasabamal
tbc-x-megiar,Megiar,,Papua New Guinea,Pacific,tpi,Megiar
rmt-SY-domari,Syrian Domari,,Syria,Eurasia,ar,Syrian Domari
kup-x-karuama,Karuama,,Papua New Guinea,Pacific,tpi,Karuama
ttd-x-pioro,Pioro,,Papua New Guinea,Pacific,tpi,Pioro
kup-x-eromsai,Erom Sai,,Papua New Guinea,Pacific,tpi,Erom Sai
kup-x-eromtaira,Erom Taira,,Papua New Guinea,Pacific,tpi,Erom Taira
ttd-x-aivara,Aivara,,Papua New Guinea,Pacific,tpi,Aivara
ttd-x-ivani,Ivani,,Papua New Guinea,Pacific,tpi,Ivani
fuy,Fuyuge,,Papua New Guinea,Pacific,tpi,Fuyuge
